snippet_idx,persona_row_id,k,combo_id,combo_attrs,combo_values,Gender,Race,Ethnicity,Nationality,Culture,NativeLanguage,AgeRange,ReviewStyle,Role,Goal,Seniority,Domain,Priority,Standard,Module,ground_truth,predicted_label,raw_response
8,280,3,280,Nationality|Goal|Module,Saudi|WellDocumentedCode|DatabaseModule,,,,Saudi,,,,,,WellDocumentedCode,,,,,DatabaseModule,0,1,LABEL: 1
9,280,3,280,Nationality|Goal|Module,Saudi|WellDocumentedCode|DatabaseModule,,,,Saudi,,,,,,WellDocumentedCode,,,,,DatabaseModule,1,0,LABEL: 0
10,280,3,280,Nationality|Goal|Module,Saudi|WellDocumentedCode|DatabaseModule,,,,Saudi,,,,,,WellDocumentedCode,,,,,DatabaseModule,1,1,LABEL: 1
11,280,3,280,Nationality|Goal|Module,Saudi|WellDocumentedCode|DatabaseModule,,,,Saudi,,,,,,WellDocumentedCode,,,,,DatabaseModule,1,1,LABEL: 1
12,280,3,280,Nationality|Goal|Module,Saudi|WellDocumentedCode|DatabaseModule,,,,Saudi,,,,,,WellDocumentedCode,,,,,DatabaseModule,1,1,LABEL: 1
13,280,3,280,Nationality|Goal|Module,Saudi|WellDocumentedCode|DatabaseModule,,,,Saudi,,,,,,WellDocumentedCode,,,,,DatabaseModule,1,1,LABEL: 1
14,280,3,280,Nationality|Goal|Module,Saudi|WellDocumentedCode|DatabaseModule,,,,Saudi,,,,,,WellDocumentedCode,,,,,DatabaseModule,1,0,LABEL: 0
15,280,3,280,Nationality|Goal|Module,Saudi|WellDocumentedCode|DatabaseModule,,,,Saudi,,,,,,WellDocumentedCode,,,,,DatabaseModule,0,1,LABEL: 1
16,280,3,280,Nationality|Goal|Module,Saudi|WellDocumentedCode|DatabaseModule,,,,Saudi,,,,,,WellDocumentedCode,,,,,DatabaseModule,1,0,LABEL: 0
17,280,3,280,Nationality|Goal|Module,Saudi|WellDocumentedCode|DatabaseModule,,,,Saudi,,,,,,WellDocumentedCode,,,,,DatabaseModule,0,1,LABEL: 1
18,280,3,280,Nationality|Goal|Module,Saudi|WellDocumentedCode|DatabaseModule,,,,Saudi,,,,,,WellDocumentedCode,,,,,DatabaseModule,0,1,LABEL: 1
19,280,3,280,Nationality|Goal|Module,Saudi|WellDocumentedCode|DatabaseModule,,,,Saudi,,,,,,WellDocumentedCode,,,,,DatabaseModule,1,0,LABEL: 0
20,280,3,280,Nationality|Goal|Module,Saudi|WellDocumentedCode|DatabaseModule,,,,Saudi,,,,,,WellDocumentedCode,,,,,DatabaseModule,0,1,LABEL: 1
21,280,3,280,Nationality|Goal|Module,Saudi|WellDocumentedCode|DatabaseModule,,,,Saudi,,,,,,WellDocumentedCode,,,,,DatabaseModule,0,1,LABEL: 1
22,280,3,280,Nationality|Goal|Module,Saudi|WellDocumentedCode|DatabaseModule,,,,Saudi,,,,,,WellDocumentedCode,,,,,DatabaseModule,1,1,LABEL: 1
23,280,3,280,Nationality|Goal|Module,Saudi|WellDocumentedCode|DatabaseModule,,,,Saudi,,,,,,WellDocumentedCode,,,,,DatabaseModule,0,0,LABEL: 0
24,280,3,280,Nationality|Goal|Module,Saudi|WellDocumentedCode|DatabaseModule,,,,Saudi,,,,,,WellDocumentedCode,,,,,DatabaseModule,1,1,LABEL: 1
25,280,3,280,Nationality|Goal|Module,Saudi|WellDocumentedCode|DatabaseModule,,,,Saudi,,,,,,WellDocumentedCode,,,,,DatabaseModule,1,1,LABEL: 1
26,280,3,280,Nationality|Goal|Module,Saudi|WellDocumentedCode|DatabaseModule,,,,Saudi,,,,,,WellDocumentedCode,,,,,DatabaseModule,0,1,LABEL: 1
27,280,3,280,Nationality|Goal|Module,Saudi|WellDocumentedCode|DatabaseModule,,,,Saudi,,,,,,WellDocumentedCode,,,,,DatabaseModule,1,1,LABEL: 1
28,280,3,280,Nationality|Goal|Module,Saudi|WellDocumentedCode|DatabaseModule,,,,Saudi,,,,,,WellDocumentedCode,,,,,DatabaseModule,0,1,LABEL: 1
29,280,3,280,Nationality|Goal|Module,Saudi|WellDocumentedCode|DatabaseModule,,,,Saudi,,,,,,WellDocumentedCode,,,,,DatabaseModule,0,1,LABEL: 1
30,280,3,280,Nationality|Goal|Module,Saudi|WellDocumentedCode|DatabaseModule,,,,Saudi,,,,,,WellDocumentedCode,,,,,DatabaseModule,0,1,LABEL: 1
31,280,3,280,Nationality|Goal|Module,Saudi|WellDocumentedCode|DatabaseModule,,,,Saudi,,,,,,WellDocumentedCode,,,,,DatabaseModule,0,0,LABEL: 0
32,280,3,280,Nationality|Goal|Module,Saudi|WellDocumentedCode|DatabaseModule,,,,Saudi,,,,,,WellDocumentedCode,,,,,DatabaseModule,1,1,LABEL: 1
33,280,3,280,Nationality|Goal|Module,Saudi|WellDocumentedCode|DatabaseModule,,,,Saudi,,,,,,WellDocumentedCode,,,,,DatabaseModule,0,1,LABEL: 1
34,280,3,280,Nationality|Goal|Module,Saudi|WellDocumentedCode|DatabaseModule,,,,Saudi,,,,,,WellDocumentedCode,,,,,DatabaseModule,0,1,LABEL: 1
35,280,3,280,Nationality|Goal|Module,Saudi|WellDocumentedCode|DatabaseModule,,,,Saudi,,,,,,WellDocumentedCode,,,,,DatabaseModule,1,1,LABEL: 1
36,280,3,280,Nationality|Goal|Module,Saudi|WellDocumentedCode|DatabaseModule,,,,Saudi,,,,,,WellDocumentedCode,,,,,DatabaseModule,0,1,LABEL: 1
37,280,3,280,Nationality|Goal|Module,Saudi|WellDocumentedCode|DatabaseModule,,,,Saudi,,,,,,WellDocumentedCode,,,,,DatabaseModule,0,0,LABEL: 0
38,280,3,280,Nationality|Goal|Module,Saudi|WellDocumentedCode|DatabaseModule,,,,Saudi,,,,,,WellDocumentedCode,,,,,DatabaseModule,1,1,LABEL: 1
39,280,3,280,Nationality|Goal|Module,Saudi|WellDocumentedCode|DatabaseModule,,,,Saudi,,,,,,WellDocumentedCode,,,,,DatabaseModule,1,1,LABEL: 1
40,280,3,280,Nationality|Goal|Module,Saudi|WellDocumentedCode|DatabaseModule,,,,Saudi,,,,,,WellDocumentedCode,,,,,DatabaseModule,1,1,LABEL: 1
41,280,3,280,Nationality|Goal|Module,Saudi|WellDocumentedCode|DatabaseModule,,,,Saudi,,,,,,WellDocumentedCode,,,,,DatabaseModule,1,1,LABEL: 1
42,280,3,280,Nationality|Goal|Module,Saudi|WellDocumentedCode|DatabaseModule,,,,Saudi,,,,,,WellDocumentedCode,,,,,DatabaseModule,1,0,LABEL: 0
43,280,3,280,Nationality|Goal|Module,Saudi|WellDocumentedCode|DatabaseModule,,,,Saudi,,,,,,WellDocumentedCode,,,,,DatabaseModule,0,1,LABEL: 1
44,280,3,280,Nationality|Goal|Module,Saudi|WellDocumentedCode|DatabaseModule,,,,Saudi,,,,,,WellDocumentedCode,,,,,DatabaseModule,1,1,LABEL: 1
45,280,3,280,Nationality|Goal|Module,Saudi|WellDocumentedCode|DatabaseModule,,,,Saudi,,,,,,WellDocumentedCode,,,,,DatabaseModule,1,1,LABEL: 1
46,280,3,280,Nationality|Goal|Module,Saudi|WellDocumentedCode|DatabaseModule,,,,Saudi,,,,,,WellDocumentedCode,,,,,DatabaseModule,0,0,LABEL: 0
47,280,3,280,Nationality|Goal|Module,Saudi|WellDocumentedCode|DatabaseModule,,,,Saudi,,,,,,WellDocumentedCode,,,,,DatabaseModule,1,1,LABEL: 1
48,280,3,280,Nationality|Goal|Module,Saudi|WellDocumentedCode|DatabaseModule,,,,Saudi,,,,,,WellDocumentedCode,,,,,DatabaseModule,1,1,LABEL: 1
49,280,3,280,Nationality|Goal|Module,Saudi|WellDocumentedCode|DatabaseModule,,,,Saudi,,,,,,WellDocumentedCode,,,,,DatabaseModule,1,1,LABEL: 1
0,281,3,281,Nationality|Seniority|Domain,Saudi|Staff|Mobile,,,,Saudi,,,,,,,Staff,Mobile,,,,1,1,LABEL: 1
1,281,3,281,Nationality|Seniority|Domain,Saudi|Staff|Mobile,,,,Saudi,,,,,,,Staff,Mobile,,,,0,0,LABEL: 0
2,281,3,281,Nationality|Seniority|Domain,Saudi|Staff|Mobile,,,,Saudi,,,,,,,Staff,Mobile,,,,0,1,LABEL: 1
3,281,3,281,Nationality|Seniority|Domain,Saudi|Staff|Mobile,,,,Saudi,,,,,,,Staff,Mobile,,,,0,1,LABEL: 1
4,281,3,281,Nationality|Seniority|Domain,Saudi|Staff|Mobile,,,,Saudi,,,,,,,Staff,Mobile,,,,0,0,LABEL: 0
5,281,3,281,Nationality|Seniority|Domain,Saudi|Staff|Mobile,,,,Saudi,,,,,,,Staff,Mobile,,,,0,0,LABEL: 0
6,281,3,281,Nationality|Seniority|Domain,Saudi|Staff|Mobile,,,,Saudi,,,,,,,Staff,Mobile,,,,0,0,LABEL: 0
7,281,3,281,Nationality|Seniority|Domain,Saudi|Staff|Mobile,,,,Saudi,,,,,,,Staff,Mobile,,,,0,1,LABEL: 1
8,281,3,281,Nationality|Seniority|Domain,Saudi|Staff|Mobile,,,,Saudi,,,,,,,Staff,Mobile,,,,0,1,LABEL: 1
9,281,3,281,Nationality|Seniority|Domain,Saudi|Staff|Mobile,,,,Saudi,,,,,,,Staff,Mobile,,,,1,1,LABEL: 1
10,281,3,281,Nationality|Seniority|Domain,Saudi|Staff|Mobile,,,,Saudi,,,,,,,Staff,Mobile,,,,1,1,LABEL: 1
11,281,3,281,Nationality|Seniority|Domain,Saudi|Staff|Mobile,,,,Saudi,,,,,,,Staff,Mobile,,,,1,1,LABEL: 1
12,281,3,281,Nationality|Seniority|Domain,Saudi|Staff|Mobile,,,,Saudi,,,,,,,Staff,Mobile,,,,1,1,LABEL: 1
13,281,3,281,Nationality|Seniority|Domain,Saudi|Staff|Mobile,,,,Saudi,,,,,,,Staff,Mobile,,,,1,1,LABEL: 1
14,281,3,281,Nationality|Seniority|Domain,Saudi|Staff|Mobile,,,,Saudi,,,,,,,Staff,Mobile,,,,1,0,LABEL: 0
15,281,3,281,Nationality|Seniority|Domain,Saudi|Staff|Mobile,,,,Saudi,,,,,,,Staff,Mobile,,,,0,1,LABEL: 1
16,281,3,281,Nationality|Seniority|Domain,Saudi|Staff|Mobile,,,,Saudi,,,,,,,Staff,Mobile,,,,1,0,LABEL: 0
17,281,3,281,Nationality|Seniority|Domain,Saudi|Staff|Mobile,,,,Saudi,,,,,,,Staff,Mobile,,,,0,1,LABEL: 1
18,281,3,281,Nationality|Seniority|Domain,Saudi|Staff|Mobile,,,,Saudi,,,,,,,Staff,Mobile,,,,0,1,LABEL: 1
19,281,3,281,Nationality|Seniority|Domain,Saudi|Staff|Mobile,,,,Saudi,,,,,,,Staff,Mobile,,,,1,0,LABEL: 0
20,281,3,281,Nationality|Seniority|Domain,Saudi|Staff|Mobile,,,,Saudi,,,,,,,Staff,Mobile,,,,0,1,LABEL: 1
21,281,3,281,Nationality|Seniority|Domain,Saudi|Staff|Mobile,,,,Saudi,,,,,,,Staff,Mobile,,,,0,1,LABEL: 1
22,281,3,281,Nationality|Seniority|Domain,Saudi|Staff|Mobile,,,,Saudi,,,,,,,Staff,Mobile,,,,1,1,LABEL: 1
23,281,3,281,Nationality|Seniority|Domain,Saudi|Staff|Mobile,,,,Saudi,,,,,,,Staff,Mobile,,,,0,0,LABEL: 0
24,281,3,281,Nationality|Seniority|Domain,Saudi|Staff|Mobile,,,,Saudi,,,,,,,Staff,Mobile,,,,1,1,LABEL: 1
25,281,3,281,Nationality|Seniority|Domain,Saudi|Staff|Mobile,,,,Saudi,,,,,,,Staff,Mobile,,,,1,1,LABEL: 1
26,281,3,281,Nationality|Seniority|Domain,Saudi|Staff|Mobile,,,,Saudi,,,,,,,Staff,Mobile,,,,0,1,LABEL: 1
27,281,3,281,Nationality|Seniority|Domain,Saudi|Staff|Mobile,,,,Saudi,,,,,,,Staff,Mobile,,,,1,1,LABEL: 1
28,281,3,281,Nationality|Seniority|Domain,Saudi|Staff|Mobile,,,,Saudi,,,,,,,Staff,Mobile,,,,0,1,LABEL: 1
29,281,3,281,Nationality|Seniority|Domain,Saudi|Staff|Mobile,,,,Saudi,,,,,,,Staff,Mobile,,,,0,1,LABEL: 1
30,281,3,281,Nationality|Seniority|Domain,Saudi|Staff|Mobile,,,,Saudi,,,,,,,Staff,Mobile,,,,0,1,LABEL: 1
31,281,3,281,Nationality|Seniority|Domain,Saudi|Staff|Mobile,,,,Saudi,,,,,,,Staff,Mobile,,,,0,0,LABEL: 0
32,281,3,281,Nationality|Seniority|Domain,Saudi|Staff|Mobile,,,,Saudi,,,,,,,Staff,Mobile,,,,1,1,LABEL: 1
33,281,3,281,Nationality|Seniority|Domain,Saudi|Staff|Mobile,,,,Saudi,,,,,,,Staff,Mobile,,,,0,1,LABEL: 1
34,281,3,281,Nationality|Seniority|Domain,Saudi|Staff|Mobile,,,,Saudi,,,,,,,Staff,Mobile,,,,0,1,LABEL: 1
35,281,3,281,Nationality|Seniority|Domain,Saudi|Staff|Mobile,,,,Saudi,,,,,,,Staff,Mobile,,,,1,1,LABEL: 1
36,281,3,281,Nationality|Seniority|Domain,Saudi|Staff|Mobile,,,,Saudi,,,,,,,Staff,Mobile,,,,0,1,LABEL: 1
37,281,3,281,Nationality|Seniority|Domain,Saudi|Staff|Mobile,,,,Saudi,,,,,,,Staff,Mobile,,,,0,0,LABEL: 0
38,281,3,281,Nationality|Seniority|Domain,Saudi|Staff|Mobile,,,,Saudi,,,,,,,Staff,Mobile,,,,1,1,LABEL: 1
39,281,3,281,Nationality|Seniority|Domain,Saudi|Staff|Mobile,,,,Saudi,,,,,,,Staff,Mobile,,,,1,1,LABEL: 1
40,281,3,281,Nationality|Seniority|Domain,Saudi|Staff|Mobile,,,,Saudi,,,,,,,Staff,Mobile,,,,1,0,LABEL: 0
41,281,3,281,Nationality|Seniority|Domain,Saudi|Staff|Mobile,,,,Saudi,,,,,,,Staff,Mobile,,,,1,1,LABEL: 1
42,281,3,281,Nationality|Seniority|Domain,Saudi|Staff|Mobile,,,,Saudi,,,,,,,Staff,Mobile,,,,1,0,LABEL: 0
43,281,3,281,Nationality|Seniority|Domain,Saudi|Staff|Mobile,,,,Saudi,,,,,,,Staff,Mobile,,,,0,1,LABEL: 1
44,281,3,281,Nationality|Seniority|Domain,Saudi|Staff|Mobile,,,,Saudi,,,,,,,Staff,Mobile,,,,1,1,LABEL: 1
45,281,3,281,Nationality|Seniority|Domain,Saudi|Staff|Mobile,,,,Saudi,,,,,,,Staff,Mobile,,,,1,1,LABEL: 1
46,281,3,281,Nationality|Seniority|Domain,Saudi|Staff|Mobile,,,,Saudi,,,,,,,Staff,Mobile,,,,0,0,LABEL: 0
47,281,3,281,Nationality|Seniority|Domain,Saudi|Staff|Mobile,,,,Saudi,,,,,,,Staff,Mobile,,,,1,1,LABEL: 1
48,281,3,281,Nationality|Seniority|Domain,Saudi|Staff|Mobile,,,,Saudi,,,,,,,Staff,Mobile,,,,1,1,LABEL: 1
49,281,3,281,Nationality|Seniority|Domain,Saudi|Staff|Mobile,,,,Saudi,,,,,,,Staff,Mobile,,,,1,1,LABEL: 1
0,282,3,282,Nationality|Seniority|Priority,Danish|Mid|Portability,,,,Danish,,,,,,,Mid,,Portability,,,1,1,LABEL: 1
1,282,3,282,Nationality|Seniority|Priority,Danish|Mid|Portability,,,,Danish,,,,,,,Mid,,Portability,,,0,0,LABEL: 0
2,282,3,282,Nationality|Seniority|Priority,Danish|Mid|Portability,,,,Danish,,,,,,,Mid,,Portability,,,0,1,LABEL: 1
3,282,3,282,Nationality|Seniority|Priority,Danish|Mid|Portability,,,,Danish,,,,,,,Mid,,Portability,,,0,1,LABEL: 1
4,282,3,282,Nationality|Seniority|Priority,Danish|Mid|Portability,,,,Danish,,,,,,,Mid,,Portability,,,0,0,LABEL: 0
5,282,3,282,Nationality|Seniority|Priority,Danish|Mid|Portability,,,,Danish,,,,,,,Mid,,Portability,,,0,0,LABEL: 0
6,282,3,282,Nationality|Seniority|Priority,Danish|Mid|Portability,,,,Danish,,,,,,,Mid,,Portability,,,0,0,LABEL: 0
7,282,3,282,Nationality|Seniority|Priority,Danish|Mid|Portability,,,,Danish,,,,,,,Mid,,Portability,,,0,1,LABEL: 1
8,282,3,282,Nationality|Seniority|Priority,Danish|Mid|Portability,,,,Danish,,,,,,,Mid,,Portability,,,0,1,LABEL: 1
9,282,3,282,Nationality|Seniority|Priority,Danish|Mid|Portability,,,,Danish,,,,,,,Mid,,Portability,,,1,1,LABEL: 1
10,282,3,282,Nationality|Seniority|Priority,Danish|Mid|Portability,,,,Danish,,,,,,,Mid,,Portability,,,1,1,LABEL: 1
11,282,3,282,Nationality|Seniority|Priority,Danish|Mid|Portability,,,,Danish,,,,,,,Mid,,Portability,,,1,1,LABEL: 1
12,282,3,282,Nationality|Seniority|Priority,Danish|Mid|Portability,,,,Danish,,,,,,,Mid,,Portability,,,1,1,LABEL: 1
13,282,3,282,Nationality|Seniority|Priority,Danish|Mid|Portability,,,,Danish,,,,,,,Mid,,Portability,,,1,1,LABEL: 1
14,282,3,282,Nationality|Seniority|Priority,Danish|Mid|Portability,,,,Danish,,,,,,,Mid,,Portability,,,1,0,LABEL: 0
15,282,3,282,Nationality|Seniority|Priority,Danish|Mid|Portability,,,,Danish,,,,,,,Mid,,Portability,,,0,1,LABEL: 1
16,282,3,282,Nationality|Seniority|Priority,Danish|Mid|Portability,,,,Danish,,,,,,,Mid,,Portability,,,1,0,LABEL: 0
17,282,3,282,Nationality|Seniority|Priority,Danish|Mid|Portability,,,,Danish,,,,,,,Mid,,Portability,,,0,1,LABEL: 1
18,282,3,282,Nationality|Seniority|Priority,Danish|Mid|Portability,,,,Danish,,,,,,,Mid,,Portability,,,0,1,LABEL: 1
19,282,3,282,Nationality|Seniority|Priority,Danish|Mid|Portability,,,,Danish,,,,,,,Mid,,Portability,,,1,0,LABEL: 0
20,282,3,282,Nationality|Seniority|Priority,Danish|Mid|Portability,,,,Danish,,,,,,,Mid,,Portability,,,0,1,LABEL: 1
21,282,3,282,Nationality|Seniority|Priority,Danish|Mid|Portability,,,,Danish,,,,,,,Mid,,Portability,,,0,1,LABEL: 1
22,282,3,282,Nationality|Seniority|Priority,Danish|Mid|Portability,,,,Danish,,,,,,,Mid,,Portability,,,1,1,LABEL: 1
23,282,3,282,Nationality|Seniority|Priority,Danish|Mid|Portability,,,,Danish,,,,,,,Mid,,Portability,,,0,0,LABEL: 0
24,282,3,282,Nationality|Seniority|Priority,Danish|Mid|Portability,,,,Danish,,,,,,,Mid,,Portability,,,1,1,LABEL: 1
25,282,3,282,Nationality|Seniority|Priority,Danish|Mid|Portability,,,,Danish,,,,,,,Mid,,Portability,,,1,1,LABEL: 1
26,282,3,282,Nationality|Seniority|Priority,Danish|Mid|Portability,,,,Danish,,,,,,,Mid,,Portability,,,0,1,LABEL: 1
27,282,3,282,Nationality|Seniority|Priority,Danish|Mid|Portability,,,,Danish,,,,,,,Mid,,Portability,,,1,1,LABEL: 1
28,282,3,282,Nationality|Seniority|Priority,Danish|Mid|Portability,,,,Danish,,,,,,,Mid,,Portability,,,0,1,LABEL: 1
29,282,3,282,Nationality|Seniority|Priority,Danish|Mid|Portability,,,,Danish,,,,,,,Mid,,Portability,,,0,1,LABEL: 1
30,282,3,282,Nationality|Seniority|Priority,Danish|Mid|Portability,,,,Danish,,,,,,,Mid,,Portability,,,0,1,LABEL: 1
31,282,3,282,Nationality|Seniority|Priority,Danish|Mid|Portability,,,,Danish,,,,,,,Mid,,Portability,,,0,0,LABEL: 0
32,282,3,282,Nationality|Seniority|Priority,Danish|Mid|Portability,,,,Danish,,,,,,,Mid,,Portability,,,1,1,LABEL: 1
33,282,3,282,Nationality|Seniority|Priority,Danish|Mid|Portability,,,,Danish,,,,,,,Mid,,Portability,,,0,1,LABEL: 1
34,282,3,282,Nationality|Seniority|Priority,Danish|Mid|Portability,,,,Danish,,,,,,,Mid,,Portability,,,0,1,LABEL: 1
35,282,3,282,Nationality|Seniority|Priority,Danish|Mid|Portability,,,,Danish,,,,,,,Mid,,Portability,,,1,1,LABEL: 1
36,282,3,282,Nationality|Seniority|Priority,Danish|Mid|Portability,,,,Danish,,,,,,,Mid,,Portability,,,0,1,LABEL: 1
37,282,3,282,Nationality|Seniority|Priority,Danish|Mid|Portability,,,,Danish,,,,,,,Mid,,Portability,,,0,0,LABEL: 0
38,282,3,282,Nationality|Seniority|Priority,Danish|Mid|Portability,,,,Danish,,,,,,,Mid,,Portability,,,1,1,LABEL: 1
39,282,3,282,Nationality|Seniority|Priority,Danish|Mid|Portability,,,,Danish,,,,,,,Mid,,Portability,,,1,1,LABEL: 1
40,282,3,282,Nationality|Seniority|Priority,Danish|Mid|Portability,,,,Danish,,,,,,,Mid,,Portability,,,1,0,LABEL: 0
41,282,3,282,Nationality|Seniority|Priority,Danish|Mid|Portability,,,,Danish,,,,,,,Mid,,Portability,,,1,1,LABEL: 1
42,282,3,282,Nationality|Seniority|Priority,Danish|Mid|Portability,,,,Danish,,,,,,,Mid,,Portability,,,1,0,LABEL: 0
43,282,3,282,Nationality|Seniority|Priority,Danish|Mid|Portability,,,,Danish,,,,,,,Mid,,Portability,,,0,1,LABEL: 1
44,282,3,282,Nationality|Seniority|Priority,Danish|Mid|Portability,,,,Danish,,,,,,,Mid,,Portability,,,1,1,LABEL: 1
45,282,3,282,Nationality|Seniority|Priority,Danish|Mid|Portability,,,,Danish,,,,,,,Mid,,Portability,,,1,1,LABEL: 1
46,282,3,282,Nationality|Seniority|Priority,Danish|Mid|Portability,,,,Danish,,,,,,,Mid,,Portability,,,0,0,LABEL: 0
47,282,3,282,Nationality|Seniority|Priority,Danish|Mid|Portability,,,,Danish,,,,,,,Mid,,Portability,,,1,1,LABEL: 1
48,282,3,282,Nationality|Seniority|Priority,Danish|Mid|Portability,,,,Danish,,,,,,,Mid,,Portability,,,1,1,LABEL: 1
49,282,3,282,Nationality|Seniority|Priority,Danish|Mid|Portability,,,,Danish,,,,,,,Mid,,Portability,,,1,1,LABEL: 1
0,283,3,283,Nationality|Seniority|Standard,Austrian|Staff|PeerApproved,,,,Austrian,,,,,,,Staff,,,PeerApproved,,1,1,LABEL: 1
1,283,3,283,Nationality|Seniority|Standard,Austrian|Staff|PeerApproved,,,,Austrian,,,,,,,Staff,,,PeerApproved,,0,0,LABEL: 0
2,283,3,283,Nationality|Seniority|Standard,Austrian|Staff|PeerApproved,,,,Austrian,,,,,,,Staff,,,PeerApproved,,0,1,LABEL: 1
3,283,3,283,Nationality|Seniority|Standard,Austrian|Staff|PeerApproved,,,,Austrian,,,,,,,Staff,,,PeerApproved,,0,1,LABEL: 1
4,283,3,283,Nationality|Seniority|Standard,Austrian|Staff|PeerApproved,,,,Austrian,,,,,,,Staff,,,PeerApproved,,0,1,LABEL: 1
5,283,3,283,Nationality|Seniority|Standard,Austrian|Staff|PeerApproved,,,,Austrian,,,,,,,Staff,,,PeerApproved,,0,0,LABEL: 0
6,283,3,283,Nationality|Seniority|Standard,Austrian|Staff|PeerApproved,,,,Austrian,,,,,,,Staff,,,PeerApproved,,0,1,LABEL: 1
7,283,3,283,Nationality|Seniority|Standard,Austrian|Staff|PeerApproved,,,,Austrian,,,,,,,Staff,,,PeerApproved,,0,1,LABEL: 1
8,283,3,283,Nationality|Seniority|Standard,Austrian|Staff|PeerApproved,,,,Austrian,,,,,,,Staff,,,PeerApproved,,0,1,LABEL: 1
9,283,3,283,Nationality|Seniority|Standard,Austrian|Staff|PeerApproved,,,,Austrian,,,,,,,Staff,,,PeerApproved,,1,1,LABEL: 1
10,283,3,283,Nationality|Seniority|Standard,Austrian|Staff|PeerApproved,,,,Austrian,,,,,,,Staff,,,PeerApproved,,1,1,LABEL: 1
11,283,3,283,Nationality|Seniority|Standard,Austrian|Staff|PeerApproved,,,,Austrian,,,,,,,Staff,,,PeerApproved,,1,1,LABEL: 1
12,283,3,283,Nationality|Seniority|Standard,Austrian|Staff|PeerApproved,,,,Austrian,,,,,,,Staff,,,PeerApproved,,1,1,LABEL: 1
13,283,3,283,Nationality|Seniority|Standard,Austrian|Staff|PeerApproved,,,,Austrian,,,,,,,Staff,,,PeerApproved,,1,1,LABEL: 1
14,283,3,283,Nationality|Seniority|Standard,Austrian|Staff|PeerApproved,,,,Austrian,,,,,,,Staff,,,PeerApproved,,1,0,LABEL: 0
15,283,3,283,Nationality|Seniority|Standard,Austrian|Staff|PeerApproved,,,,Austrian,,,,,,,Staff,,,PeerApproved,,0,1,LABEL: 1
16,283,3,283,Nationality|Seniority|Standard,Austrian|Staff|PeerApproved,,,,Austrian,,,,,,,Staff,,,PeerApproved,,1,0,LABEL: 0
17,283,3,283,Nationality|Seniority|Standard,Austrian|Staff|PeerApproved,,,,Austrian,,,,,,,Staff,,,PeerApproved,,0,1,LABEL: 1
18,283,3,283,Nationality|Seniority|Standard,Austrian|Staff|PeerApproved,,,,Austrian,,,,,,,Staff,,,PeerApproved,,0,1,LABEL: 1
19,283,3,283,Nationality|Seniority|Standard,Austrian|Staff|PeerApproved,,,,Austrian,,,,,,,Staff,,,PeerApproved,,1,0,LABEL: 0
20,283,3,283,Nationality|Seniority|Standard,Austrian|Staff|PeerApproved,,,,Austrian,,,,,,,Staff,,,PeerApproved,,0,1,LABEL: 1
21,283,3,283,Nationality|Seniority|Standard,Austrian|Staff|PeerApproved,,,,Austrian,,,,,,,Staff,,,PeerApproved,,0,1,LABEL: 1
22,283,3,283,Nationality|Seniority|Standard,Austrian|Staff|PeerApproved,,,,Austrian,,,,,,,Staff,,,PeerApproved,,1,1,LABEL: 1
23,283,3,283,Nationality|Seniority|Standard,Austrian|Staff|PeerApproved,,,,Austrian,,,,,,,Staff,,,PeerApproved,,0,0,LABEL: 0
24,283,3,283,Nationality|Seniority|Standard,Austrian|Staff|PeerApproved,,,,Austrian,,,,,,,Staff,,,PeerApproved,,1,1,LABEL: 1
25,283,3,283,Nationality|Seniority|Standard,Austrian|Staff|PeerApproved,,,,Austrian,,,,,,,Staff,,,PeerApproved,,1,1,LABEL: 1
26,283,3,283,Nationality|Seniority|Standard,Austrian|Staff|PeerApproved,,,,Austrian,,,,,,,Staff,,,PeerApproved,,0,1,LABEL: 1
27,283,3,283,Nationality|Seniority|Standard,Austrian|Staff|PeerApproved,,,,Austrian,,,,,,,Staff,,,PeerApproved,,1,1,LABEL: 1
28,283,3,283,Nationality|Seniority|Standard,Austrian|Staff|PeerApproved,,,,Austrian,,,,,,,Staff,,,PeerApproved,,0,1,LABEL: 1
29,283,3,283,Nationality|Seniority|Standard,Austrian|Staff|PeerApproved,,,,Austrian,,,,,,,Staff,,,PeerApproved,,0,1,LABEL: 1
30,283,3,283,Nationality|Seniority|Standard,Austrian|Staff|PeerApproved,,,,Austrian,,,,,,,Staff,,,PeerApproved,,0,1,LABEL: 1
31,283,3,283,Nationality|Seniority|Standard,Austrian|Staff|PeerApproved,,,,Austrian,,,,,,,Staff,,,PeerApproved,,0,0,LABEL: 0
32,283,3,283,Nationality|Seniority|Standard,Austrian|Staff|PeerApproved,,,,Austrian,,,,,,,Staff,,,PeerApproved,,1,1,LABEL: 1
33,283,3,283,Nationality|Seniority|Standard,Austrian|Staff|PeerApproved,,,,Austrian,,,,,,,Staff,,,PeerApproved,,0,1,LABEL: 1
34,283,3,283,Nationality|Seniority|Standard,Austrian|Staff|PeerApproved,,,,Austrian,,,,,,,Staff,,,PeerApproved,,0,1,LABEL: 1
35,283,3,283,Nationality|Seniority|Standard,Austrian|Staff|PeerApproved,,,,Austrian,,,,,,,Staff,,,PeerApproved,,1,1,LABEL: 1
36,283,3,283,Nationality|Seniority|Standard,Austrian|Staff|PeerApproved,,,,Austrian,,,,,,,Staff,,,PeerApproved,,0,1,LABEL: 1
